Date,ProductID,ProductName,Category,Supplier,UnitPrice,StockQuantity,StockValue,ReorderLevel,ReorderQuantity,UnitsSold,SalesValue,LastSoldDate,LastRestockDate,NextRestockDate,DeliveryTimeDays,DeliveryStatus
2024-06-04,d358ef7d-5081-4430-b823-729087ef3096,Yogurt,Dairy,Ward and Sons,36.99,79,2922.21,17,82,27,998.73,2024-01-03,2024-05-10,2024-05-30,10,Delayed
2024-03-08,a921323c-3deb-4cda-b4f7-faf21e978969,Frozen Vegetables,Frozen,"Flores, Barker and Dunn",60.15,33,1984.95,18,38,4,240.6,2024-06-29,2024-01-11,2024-01-14,8,Delayed
2024-05-15,77dbd9ce-6994-478f-a6c8-3e4578e2b173,Muffin,Bakery,Stuart-Hall,34.6,192,6643.2,22,27,32,1107.2,2024-02-27,2024-05-20,2024-06-17,5,Partial Delivery
2024-05-16,3ddf2baa-c40d-4a3b-abb3-0b4a8f215d05,Lettuce,Produce,Gray-Barker,89.34,178,15902.52,49,79,59,5271.06,2024-02-04,2024-05-15,2024-06-03,7,Delayed
2024-05-06,c404f714-c334-41d6-8bb0-1d11d13d1c80,Soda,Beverages,"Booth, Kelley and Phillips",55.98,31,1735.38,49,78,15,839.7,2024-03-12,2024-03-15,2024-03-19,9,On Time
2024-03-05,dc68bab1-e71c-4f8a-83d6-7537e08892c0,Croissant,Bakery,"Sanchez, Marsh and Fernandez",79.39,160,12702.4,20,98,92,7303.88,2024-04-24,2024-03-30,2024-04-01,3,On Time
2024-03-10,913fa5d8-a0cd-450f-b2fc-81be7a292fa6,Tea,Beverages,"Daugherty, Murray and Arellano",44.7,76,3397.2,42,29,27,1206.9,2024-06-23,2024-06-20,2024-06-21,4,On Time
2024-03-28,22842674-a132-4fbb-96f8-5401fd78cc86,Fish Sticks,Frozen,"Jones, Krause and Patel",3.75,116,435,29,42,74,277.5,2024-01-25,2024-04-04,2024-04-16,8,Delayed
2024-03-19,2a2c687f-7128-4637-b853-9e5022e7e282,Hand Sanitizer,Health & Beauty,Weaver-Johnson,49.28,120,5913.6,49,45,62,3055.36,2024-02-03,2024-03-23,2024-04-16,5,On Time
2024-05-04,a51cc89f-2ac0-416d-b72b-120df4dd3dc9,Lamb,Meat,Cole and Sons,9.04,123,1111.92,48,33,74,668.96,2024-01-13,2024-01-11,2024-01-28,2,On Time
2024-05-21,0f0756e6-1b90-4f6d-b0ec-291f229f87ed,Popcorn,Snacks,"Green, Marsh and Preston",73.65,150,11047.5,29,100,13,957.45,2024-02-12,2024-05-02,2024-05-07,8,Delayed
2024-06-18,e0412d23-845b-40d4-93e3-41235a101ad3,Hand Sanitizer,Health & Beauty,"Simmons, Elliott and Mueller",69.4,192,13324.8,31,90,19,1318.6,2024-05-16,2024-04-02,2024-04-29,7,On Time
2024-06-14,bbd388c6-5648-4f15-868e-9cb5181a9f3d,Cream,Dairy,Hunt-Myers,13.03,182,2371.46,37,100,31,403.93,2024-04-24,2024-02-16,2024-03-03,4,Delayed
2024-03-13,b71f5e33-3812-4e65-8b66-adf3de587dfb,Bread,Bakery,Bryant-Williams,10.26,62,636.12,13,56,7,71.82,2024-01-08,2024-02-15,2024-03-16,6,Delayed
2024-03-10,834d9685-96e5-428f-9024-b8861ab7e79b,Trash Bags,Cleaning Supplies,Carr-Good,54.88,78,4280.64,28,84,77,4225.76,2024-06-08,2024-02-15,2024-02-18,6,Delayed
2024-06-01,795e998d-b73c-4c10-b6d6-24ee80383cb1,Popcorn,Snacks,Robinson-Vance,31.73,99,3141.27,19,93,94,2982.62,2024-05-27,2024-06-26,2024-07-01,2,On Time
2024-05-26,c2e1e755-c6c4-432c-85d0-fe1999d49945,Muffin,Bakery,Torres-Holmes,83.99,30,2519.7,40,42,1,83.99,2024-05-08,2024-01-02,2024-01-29,7,On Time
2024-05-16,7e14f5cd-9fef-4457-83a5-f5b414cc4f39,Cookies,Snacks,Wells-Young,72.53,200,14506,7,36,118,8558.54,2024-01-23,2024-01-29,2024-02-06,5,On Time
2024-06-03,0496103f-4c70-44ab-bb58-ee8b20038c53,Ice Cream,Frozen,Nelson PLC,26.34,106,2792.04,24,59,38,1000.92,2024-01-20,2024-04-02,2024-04-20,8,Delayed
2024-04-30,85bdea1c-f38f-4ffa-9ef0-66ca9cd7cd9e,Cheese,Dairy,"Ramsey, Smith and Williams",36.62,124,4540.88,30,100,90,3295.8,2024-06-24,2024-05-21,2024-06-16,9,Delayed
2024-04-23,4a810acd-7280-47d0-9794-0252ca3cacd5,Chips,Snacks,"Pierce, Graham and Ruiz",6.31,96,605.76,25,51,5,31.55,2024-01-27,2024-03-21,2024-03-23,6,Partial Delivery
2024-06-24,9ed61320-5e6c-4e63-8f2b-7ef706a46aa3,Tea,Beverages,Lloyd-Moore,30.29,187,5664.23,40,37,167,5058.43,2024-05-05,2024-02-16,2024-02-28,8,On Time
2024-03-25,42823e5b-5172-4b12-8c87-46009935167b,Pork,Meat,"Norris, Taylor and Johnson",57.32,130,7451.6,38,21,16,917.12,2024-03-26,2024-06-16,2024-06-17,10,On Time
2024-02-14,59ab1b43-4017-4de7-affd-2c698a9aa5b7,Milk,Dairy,Sloan and Sons,87.76,22,1930.72,18,68,17,1491.92,2024-04-07,2024-02-05,2024-02-09,10,Partial Delivery
2024-02-23,38fd3d96-4df9-4aff-8bda-b374e04dac29,Butter,Dairy,Munoz-Hammond,66.57,119,7921.83,13,76,97,6457.29,2024-05-01,2024-03-19,2024-04-17,8,On Time
2024-01-16,26cb4168-9e69-4859-bd51-901d49fab0fd,Cream,Dairy,Sanchez-Bishop,54.44,130,7077.2,6,72,92,5008.48,2024-04-01,2024-01-01,2024-01-09,3,Partial Delivery
2024-03-14,f0aef588-69e2-4b98-99b8-0e60f0f8578e,Carrot,Produce,Riley and Sons,12.64,180,2275.2,12,75,44,556.16,2024-03-15,2024-02-12,2024-03-04,4,On Time
2024-03-23,85593e10-6c08-40cb-922f-1a706ba66165,Cake,Bakery,Lopez-Williams,88.24,99,8735.76,35,61,38,3353.12,2024-06-23,2024-05-29,2024-06-10,5,Delayed
2024-05-23,751b55cc-ff60-4069-bafa-cc0152202b95,Cream,Dairy,Daniels-Wilson,76.83,31,2381.73,30,68,17,1306.11,2024-03-27,2024-05-28,2024-06-25,8,On Time
2024-03-15,0beabbe9-190a-4af4-8bf3-fb305079ba23,Carrot,Produce,"Mcdaniel, Bailey and Johnson",53.57,57,3053.49,8,22,3,160.71,2024-03-25,2024-06-30,2024-07-13,4,On Time
2024-03-09,a1dd9865-4f4a-4fcc-88da-66df7822b315,Hand Sanitizer,Health & Beauty,Cameron Ltd,74.21,117,8682.57,15,29,60,4452.6,2024-04-26,2024-05-13,2024-06-10,9,On Time
2024-02-15,5833cc16-eb03-4b13-a1ac-38e1619504cc,Lamb,Meat,Henderson-Fisher,43.32,80,3465.6,25,49,55,2382.6,2024-01-30,2024-01-03,2024-01-31,5,On Time
2024-03-28,53f11faa-f132-4ab0-8010-f359e96c660c,Fish,Meat,Johnson Inc,63.96,135,8634.6,42,57,127,8122.92,2024-01-03,2024-03-29,2024-04-05,8,Delayed
2024-01-15,71298698-5416-4b28-9c23-3a558f4a53c2,Frozen Vegetables,Frozen,"Wise, Todd and Thomas",21.08,119,2508.52,22,26,69,1454.52,2024-03-10,2024-02-26,2024-03-11,3,Delayed
2024-03-27,ef117845-90df-42ae-8eb8-44c63f8437e5,Ice Cream,Frozen,"Garcia, Sampson and Clarke",69.57,93,6470.01,33,28,21,1460.97,2024-01-03,2024-01-11,2024-01-31,5,On Time
2024-04-06,ee60c805-a128-4c5a-befd-6069f207cdcf,Laundry Detergent,Cleaning Supplies,Gay Ltd,90.27,21,1895.67,21,79,3,270.81,2024-03-29,2024-05-31,2024-06-01,4,Partial Delivery
2024-04-17,b7f2908a-fd9e-42ad-a386-98d94b6efdeb,Toothpaste,Health & Beauty,"Jones, Rivera and Middleton",50.64,199,10077.36,25,73,163,8254.32,2024-06-20,2024-01-06,2024-01-10,5,Partial Delivery
2024-04-26,9635a809-747c-4ca1-b39c-da707f8119a4,Granola Bars,Snacks,Mckay-Walker,37.98,11,417.78,49,54,7,265.86,2024-04-17,2024-01-11,2024-02-10,6,Delayed
2024-03-19,32a6d837-92de-4efa-b047-1cbe3b5894fd,Fish Sticks,Frozen,"Jones, Rosario and Allison",64.13,36,2308.68,19,40,7,448.91,2024-06-24,2024-05-03,2024-05-21,10,Partial Delivery
2024-02-21,224fcfb6-6571-47d3-90bc-71fafa7f0cf8,Chicken Nuggets,Frozen,Peterson-Benson,48.2,110,5302,46,95,95,4579,2024-02-01,2024-03-22,2024-04-05,2,On Time
2024-03-27,aee1b02e-f298-4dde-9734-cbc56e4ad3fe,Pork,Meat,Morales LLC,73.71,180,13267.8,12,23,10,737.1,2024-01-06,2024-01-27,2024-01-28,10,Delayed
2024-03-25,68e0a007-8ae3-4d33-a222-7d3b9a1cd1ee,Deodorant,Health & Beauty,"Cunningham, Baker and Jenkins",41.48,99,4106.52,44,87,79,3276.92,2024-04-26,2024-03-10,2024-03-16,5,Delayed
2024-01-23,9bf3b788-b1f7-47ce-895a-6a39feb655a5,Butter,Dairy,"Garcia, Mckinney and Sawyer",86.01,199,17115.99,14,55,162,13933.62,2024-03-23,2024-04-21,2024-05-01,5,Delayed
2024-06-10,923867d2-6af2-466f-a1ef-5a626dd776a3,Chips,Snacks,Flores Group,56.17,141,7919.97,18,88,4,224.68,2024-06-27,2024-06-10,2024-06-13,4,Partial Delivery
2024-03-12,fea9de09-0bba-4a50-a7bc-78264c228dc3,Potato,Produce,Cox Group,34.43,62,2134.66,38,86,60,2065.8,2024-01-18,2024-05-26,2024-06-20,4,On Time
2024-04-18,da291a26-1b4a-4753-adf0-8cff57f623dc,Sponges,Cleaning Supplies,Gonzalez-Mayo,46.43,37,1717.91,41,92,30,1392.9,2024-06-30,2024-01-30,2024-02-02,4,Partial Delivery
2024-05-19,c1cd012e-b6ee-4568-88d8-5bf221c584e6,Chicken,Meat,"Vargas, Sellers and Hill",96.12,144,13841.28,35,97,106,10188.72,2024-06-18,2024-05-16,2024-05-25,8,Delayed
2024-06-10,4a5740ea-3fd4-4ed7-9c74-bdced28813fa,Bagel,Bakery,Rivera Ltd,45.99,152,6990.48,27,72,117,5380.83,2024-03-04,2024-05-01,2024-05-15,5,Partial Delivery
2024-04-06,8427bce5-6d7d-45df-8bd5-a2033e8e7594,Coffee,Beverages,Williams-Galloway,39.9,27,1077.3,18,52,0,0,,2024-05-24,2024-06-05,1,On Time
2024-04-29,0f5beb14-cbae-43f0-b110-9bf3abaf7c97,Bread,Bakery,Hayes-Adams,67.48,85,5735.8,37,62,14,944.72,2024-01-20,2024-03-22,2024-04-21,9,Delayed
2024-03-23,775108e2-4f6c-4660-94ac-0b732db44b51,Laundry Detergent,Cleaning Supplies,Chen-Flynn,25.7,191,4908.7,10,53,77,1978.9,2024-05-01,2024-05-08,2024-05-31,2,Delayed
2024-06-26,75d64c04-89f0-4553-baad-35367013d37b,Croissant,Bakery,"Bell, Johnson and Martinez",22.33,33,736.89,11,24,1,22.33,2024-06-19,2024-04-05,2024-04-24,6,Delayed
2024-04-20,98f59c7e-dccf-4c71-9071-a62ed6661fc2,Cheese,Dairy,"Miller, Long and Sanchez",84.41,159,13421.19,16,22,113,9538.33,2024-01-12,2024-03-17,2024-04-04,2,Partial Delivery
2024-01-23,faae8320-c1db-4e2b-9e83-013a290fbfa8,Lamb,Meat,Perez-Melton,88.34,70,6183.8,13,89,54,4770.36,2024-05-02,2024-06-04,2024-07-03,5,On Time
2024-05-17,bbf284eb-ddd0-4dee-a733-b8cd8719c5e1,Glass Cleaner,Cleaning Supplies,Clark Inc,19.16,78,1494.48,20,34,0,0,,2024-05-14,2024-05-29,5,Delayed
2024-06-19,d773485a-e6d5-4e1b-a5d7-620b39550ec1,Laundry Detergent,Cleaning Supplies,Pacheco-Cruz,58.16,46,2675.36,8,66,10,581.6,2024-02-14,2024-03-20,2024-04-08,7,Delayed
2024-03-22,48df0be8-b0c4-4bd2-a469-fe709e2ee680,Juice,Beverages,Peterson Inc,66.65,195,12996.75,26,40,90,5998.5,2024-05-13,2024-05-20,2024-05-25,4,On Time
2024-02-06,4a37b5e5-cb7b-4f88-8df5-02818e284655,Juice,Beverages,"Wu, Lopez and Keller",76.04,31,2357.24,12,33,6,456.24,2024-03-05,2024-02-28,2024-03-29,3,Delayed
2024-05-16,31658af2-d8b3-4676-bfa3-62728c8b0a19,Chicken,Meat,"Watkins, Love and Gonzalez",88.14,103,9078.42,18,62,26,2291.64,2024-04-25,2024-01-20,2024-01-23,1,Partial Delivery
2024-01-23,60ea1ec9-ac93-496e-af5b-6457ab842fe1,Shampoo,Health & Beauty,Young Group,85.38,118,10074.84,34,35,111,9477.18,2024-02-22,2024-06-26,2024-06-30,7,Partial Delivery
2024-03-06,7c1da117-0faa-4578-86f5-b167db133b08,Coffee,Beverages,Obrien and Sons,11.46,64,733.44,13,54,58,664.68,2024-04-10,2024-02-06,2024-03-06,8,Partial Delivery
2024-02-26,8bacf2ce-32b3-4560-be11-c811e576bb51,Coffee,Beverages,Merritt-Kelly,15.65,26,406.9,8,49,4,62.6,2024-04-03,2024-06-08,2024-06-21,9,Delayed
2024-02-24,d6136377-49f4-404d-bc5a-f3012d168d1d,Frozen Vegetables,Frozen,Cole Inc,35.31,98,3460.38,39,36,91,3213.21,2024-06-28,2024-05-10,2024-05-25,1,On Time
2024-05-16,02c42321-23cb-4683-9f29-1119f36a7ae8,Juice,Beverages,Giles Group,53.52,54,2890.08,26,97,45,2408.4,2024-04-12,2024-01-14,2024-01-17,5,On Time
2024-06-27,4cbc774b-c673-48f1-b2a9-2ccd12b8425f,Lamb,Meat,Schultz-Hernandez,10.41,170,1769.7,24,72,123,1280.43,2024-02-10,2024-05-04,2024-05-08,10,Delayed
2024-02-19,ccc6f145-c058-4631-9877-8d379afc6eac,Apple,Produce,"Phillips, May and Davis",95.65,105,10043.25,44,23,33,3156.45,2024-06-15,2024-06-30,2024-07-11,7,On Time
2024-05-16,cdbbcfe4-1164-441b-be89-d3d335414d6b,Bread,Bakery,"Ortiz, Moore and Livingston",74.81,163,12194.03,12,94,89,6658.09,2024-06-16,2024-06-16,2024-06-18,2,On Time
2024-04-24,5a780d24-2727-4172-ac04-d9cb335b6b19,Ice Cream,Frozen,"Lopez, Smith and Watson",99.92,174,17386.08,8,29,161,16087.12,2024-04-20,2024-02-02,2024-03-03,7,On Time
2024-05-20,cbbec0ea-8bf8-40eb-9457-37ac0272be32,Cheese,Dairy,"Stone, Castro and Lewis",69.87,29,2026.23,50,99,11,768.57,2024-01-14,2024-05-23,2024-06-03,3,Delayed
2024-02-03,83bf7ba2-d103-4e0d-b3d8-41f7302a2d51,Hand Sanitizer,Health & Beauty,Walker Inc,8.84,177,1564.68,18,22,104,919.36,2024-02-27,2024-06-08,2024-07-06,3,On Time
2024-06-01,65267853-e4c9-431b-b66c-9155a19b710b,Water,Beverages,Galvan-Castaneda,12.45,150,1867.5,32,58,10,124.5,2024-06-24,2024-05-18,2024-06-10,5,Delayed
2024-02-24,2c834fff-91f6-4a83-91ca-90ef988c5080,Granola Bars,Snacks,Fisher-Weaver,19.23,65,1249.95,31,89,8,153.84,2024-06-11,2024-04-25,2024-05-02,9,Delayed
2024-02-26,b92acc3f-3564-4721-bf3e-941d67ba9e37,Frozen Vegetables,Frozen,"Walker, Davis and Luna",13,137,1781,7,53,36,468,2024-05-11,2024-03-18,2024-04-05,4,On Time
2024-06-21,bf8c2ccf-4619-4df0-8f44-a352698e1833,Ice Cream,Frozen,Sandoval Inc,13.97,34,474.98,20,95,20,279.4,2024-02-28,2024-06-06,2024-07-03,2,On Time
2024-03-22,ab327e6f-54fb-4e2a-add9-9eeaa99ad7a2,Chicken Nuggets,Frozen,Powers LLC,84.33,99,8348.67,27,51,65,5481.45,2024-03-31,2024-01-19,2024-01-25,5,Partial Delivery
2024-01-16,dff0574d-d441-468b-a5a6-04ff247fa689,Cookies,Snacks,Calhoun LLC,50.04,10,500.4,38,88,10,500.4,2024-06-14,2024-03-08,2024-04-06,4,On Time
2024-02-01,45728c93-37f2-45da-b0f0-700be48ae7e2,Pork,Meat,Kerr-Ruiz,52.87,16,845.92,44,100,2,105.74,2024-01-17,2024-03-22,2024-04-18,3,On Time
2024-04-22,2820a40c-714a-4ea0-88cc-ffc90cf7b1a3,Dish Soap,Cleaning Supplies,Cardenas-Nguyen,69.62,78,5430.36,49,93,70,4873.4,2024-04-05,2024-04-11,2024-04-19,4,Partial Delivery
2024-06-07,8c69f5f4-487e-4d93-a168-ea289e3d05a1,Shampoo,Health & Beauty,"Bell, James and Meza",3.57,98,349.86,44,78,91,324.87,2024-02-15,2024-01-06,2024-01-28,2,On Time
2024-04-28,a25c8e26-0091-4c33-bd2b-520babb22d54,Carrot,Produce,Wells-Ortiz,95.35,192,18307.2,24,21,29,2765.15,2024-03-10,2024-03-13,2024-04-10,1,Partial Delivery
2024-03-01,cd440ff6-c929-45b5-b7e8-36feb5090ee4,Candy,Snacks,Walker LLC,71.57,200,14314,22,54,166,11880.62,2024-05-21,2024-06-23,2024-07-20,3,Delayed
2024-02-25,d68f4557-c475-4653-b77d-5561555acd18,Tea,Beverages,Schroeder-Williams,46.08,58,2672.64,42,51,32,1474.56,2024-01-19,2024-05-15,2024-06-09,2,On Time
2024-03-04,6880a7cf-5898-4704-814d-8bdf98e742d0,Toothpaste,Health & Beauty,Cervantes-Casey,12.88,132,1700.16,17,51,102,1313.76,2024-06-26,2024-04-28,2024-05-17,7,On Time
2024-03-26,fea96845-d6ea-4524-a05d-3215c252dffd,Carrot,Produce,"Johnson, Anderson and Pittman",40.07,29,1162.03,25,69,17,681.19,2024-01-15,2024-05-15,2024-05-31,4,Partial Delivery
2024-03-13,134a7631-898f-449e-a37e-9dafce355404,Chicken,Meat,Crawford-Cooper,81.54,116,9458.64,33,20,91,7420.14,2024-06-13,2024-02-20,2024-03-07,6,On Time
2024-05-19,03e0ea58-afc8-43b1-b5ad-05188ced0a99,Yogurt,Dairy,"May, Davis and Torres",53.77,13,699.01,5,74,0,0,,2024-06-15,2024-07-13,2,On Time
2024-04-22,1cf3af34-bddb-45ef-9cbe-5a98829f694f,Beef,Meat,Payne-Rich,78.93,192,15154.56,33,40,47,3709.71,2024-05-04,2024-01-12,2024-01-19,9,On Time
2024-06-27,ea152f2a-f675-4f8f-b242-ecf5e540f45f,Soda,Beverages,"Hansen, Wood and Nguyen",34.51,72,2484.72,22,32,10,345.1,2024-06-29,2024-06-06,2024-06-29,7,On Time
2024-05-05,82c7fad6-e98b-4ad1-8007-d6a88dae71cc,Cookies,Snacks,Stevens-Mason,49.17,24,1180.08,28,44,22,1081.74,2024-01-29,2024-01-01,2024-01-30,8,Delayed
2024-01-17,f2ac82f4-0a9d-4f7c-821a-4ac9b2c64ec0,Popcorn,Snacks,Smith and Sons,41.19,91,3748.29,7,20,16,659.04,2024-06-30,2024-01-16,2024-01-22,8,On Time
2024-05-26,ec5cdb7f-603e-49f8-abb9-545b6e3e9371,Cookies,Snacks,Thomas Group,15,63,945,11,80,22,330,2024-03-14,2024-01-10,2024-01-13,4,Delayed
2024-05-11,8c472b4d-ff0b-4b17-bb7c-352b411e872c,Potato,Produce,"Le, Ramsey and White",13.49,79,1065.71,28,63,33,445.17,2024-06-02,2024-04-01,2024-04-03,4,Delayed
2024-06-27,a296078f-8cc9-4b4f-8116-d8a13ffe5996,Cheese,Dairy,Morris-Williams,65.86,106,6981.16,5,53,0,0,,2024-01-16,2024-01-20,10,Delayed
2024-06-03,6056582a-713c-42bc-845a-2047574b57c2,Pork,Meat,Turner-Gomez,33.59,61,2048.99,35,44,6,201.54,2024-01-10,2024-05-14,2024-05-25,8,Delayed
2024-04-08,0c680fa3-94ff-4b6c-9ec4-a0cc2752e230,Fish,Meat,Avila and Sons,57.89,162,9378.18,45,92,123,7120.47,2024-05-09,2024-01-08,2024-02-06,2,Partial Delivery
2024-04-27,ce2eb64d-aa58-4216-84c0-9c94941d81d3,Pork,Meat,"Rosario, Morrow and Wright",35.26,102,3596.52,20,91,76,2679.76,2024-02-20,2024-05-15,2024-05-24,7,Delayed
2024-03-10,2087940f-bc33-4a3e-8128-a0189f454434,Granola Bars,Snacks,Cruz-Nolan,37.2,124,4612.8,41,82,65,2418,2024-05-23,2024-04-07,2024-04-14,8,Partial Delivery
2024-05-18,9cdb08be-2e4e-4ad3-99ca-1ea4a4f61093,Milk,Dairy,"Bowen, Edwards and Kennedy",37.55,124,4656.2,39,26,92,3454.6,2024-06-29,2024-05-10,2024-05-24,1,Partial Delivery
2024-02-27,02856acb-5443-4c25-af41-a4dd98adfff7,Carrot,Produce,Love Group,2.89,62,179.18,33,54,53,153.17,2024-02-05,2024-05-22,2024-06-20,2,Delayed
2024-01-27,179989ea-3fc2-43ae-9eb1-df51bff9e98a,Glass Cleaner,Cleaning Supplies,Phillips-Macias,28.04,161,4514.44,19,58,105,2944.2,2024-05-28,2024-01-02,2024-01-22,8,On Time
2024-04-27,fa73fcf8-da99-4e21-86de-9c7670751844,Tea,Beverages,Jackson LLC,1.16,29,33.64,20,79,9,10.44,2024-06-06,2024-03-22,2024-04-14,8,On Time
2024-03-27,01af5372-4984-4f63-973f-0f9cff1c67b8,Cream,Dairy,Carlson PLC,51.53,88,4534.64,10,88,85,4380.05,2024-06-15,2024-05-10,2024-05-19,3,Partial Delivery
2024-06-09,9b96cc7c-c259-49ac-b845-74d8b1789af4,Beef,Meat,Dixon PLC,93.78,158,14817.24,47,75,113,10597.14,2024-03-03,2024-04-23,2024-05-18,4,Delayed
2024-01-19,8cebdd36-f36e-4d3e-8ecb-8b2a8160c523,Toothpaste,Health & Beauty,Evans-Williams,75.54,113,8536.02,29,87,56,4230.24,2024-01-27,2024-01-19,2024-02-03,1,Delayed
2024-02-24,054a3d13-e413-4886-9cc9-afcb2fd75e95,Toothpaste,Health & Beauty,Avila PLC,64.46,117,7541.82,12,29,86,5543.56,2024-06-12,2024-05-09,2024-05-29,8,Delayed
2024-04-07,30c640b8-2302-4a30-942e-ae4fb94fabae,Bagel,Bakery,"Stout, Jacobson and Moreno",33.97,70,2377.9,6,80,33,1121.01,2024-01-02,2024-03-22,2024-04-17,2,Delayed
2024-05-06,a8ae8f61-528b-4401-93cd-c25c07ddd83f,Laundry Detergent,Cleaning Supplies,Lopez and Sons,3.77,105,395.85,10,41,44,165.88,2024-05-22,2024-04-09,2024-04-24,9,Delayed
2024-03-26,a0d010e8-62b6-4da4-b9c0-989d84e70fca,Popcorn,Snacks,Hampton-Mitchell,61.04,163,9949.52,28,64,83,5066.32,2024-05-02,2024-02-09,2024-03-05,3,Delayed
2024-05-21,8f0c29e4-3f9c-465f-b453-e13e94b81d5e,Lettuce,Produce,Nguyen and Sons,42.38,118,5000.84,14,66,114,4831.32,2024-03-23,2024-01-22,2024-02-14,10,On Time
2024-04-26,8966a409-558e-49b0-acd4-c20071c433cb,Banana,Produce,"Wyatt, Brown and Massey",80.41,80,6432.8,14,83,52,4181.32,2024-04-12,2024-04-18,2024-05-04,9,On Time
2024-05-26,8ce8ca90-c322-4255-a25d-109272deccd5,Lamb,Meat,Norris LLC,24.19,65,1572.35,30,71,62,1499.78,2024-04-27,2024-05-08,2024-05-24,10,Delayed
2024-03-07,da7a2966-35a5-42e5-8e69-779cba35cb33,Chicken,Meat,"Dunn, Richards and Wilkins",77.08,169,13026.52,17,60,4,308.32,2024-01-18,2024-05-23,2024-05-27,7,Delayed
2024-02-26,83da314e-57ed-40c0-a2c6-697380f86497,Tea,Beverages,"Foster, Baker and Gray",32.66,196,6401.36,12,71,80,2612.8,2024-03-10,2024-01-30,2024-02-20,1,Delayed
2024-06-02,44fb9fdb-3b3d-4e1e-819c-9ddb1e25474e,Candy,Snacks,Johnson-Bridges,28.12,90,2530.8,43,81,69,1940.28,2024-06-06,2024-03-31,2024-04-15,8,On Time
2024-01-22,01d98b5d-3b90-4787-a604-9ea0a7e04f54,Laundry Detergent,Cleaning Supplies,Daniels-Grant,2.94,167,490.98,13,38,11,32.34,2024-02-21,2024-05-21,2024-06-08,1,Delayed
2024-06-24,276f4fcf-8a11-4020-a700-ac8da9829599,Lamb,Meat,Townsend PLC,59.76,35,2091.6,11,73,29,1733.04,2024-02-08,2024-03-12,2024-03-31,3,On Time
2024-06-29,31eeebb9-9ff0-4ad9-959f-adca391f887f,Trash Bags,Cleaning Supplies,Miller Inc,59.71,157,9374.47,11,92,36,2149.56,2024-04-12,2024-03-10,2024-03-25,1,On Time
2024-05-25,fcabbf91-7545-46f6-8aed-a9a5f2fba1a0,Milk,Dairy,Alexander PLC,14.99,50,749.5,18,95,32,479.68,2024-03-18,2024-03-27,2024-04-11,1,On Time
2024-05-08,eff368c5-218c-4386-833c-4f266382906d,Beef,Meat,"Patel, Barnes and Mahoney",79.93,139,11110.27,18,24,64,5115.52,2024-01-01,2024-03-28,2024-04-04,6,Delayed
2024-05-04,f39fc7d3-bbc1-474c-a3e0-86de8550845f,Granola Bars,Snacks,Williams-Nelson,70.7,198,13998.6,16,34,95,6716.5,2024-06-03,2024-04-22,2024-05-09,10,Delayed
2024-04-25,9de4f2c3-a7ef-40d9-a00c-8741c4fd256c,Yogurt,Dairy,Archer-Wilson,55.73,109,6074.57,27,55,3,167.19,2024-03-10,2024-03-19,2024-04-16,2,On Time
2024-01-11,de419169-3ab2-460b-bc27-56e9507587c7,Sponges,Cleaning Supplies,"Gordon, Oconnor and Wilson",75.88,196,14872.48,38,98,168,12747.84,2024-02-11,2024-06-27,2024-07-12,5,On Time
2024-02-21,a08fb382-84a7-486e-9fb1-0b49a33b8c38,Butter,Dairy,Fox-Villa,92.06,93,8561.58,33,50,5,460.3,2024-01-07,2024-01-11,2024-02-01,6,Partial Delivery
2024-01-15,d46326c2-5b5b-403a-811d-e6f4e551b6fd,Glass Cleaner,Cleaning Supplies,Pham-Spencer,71.56,92,6583.52,31,100,9,644.04,2024-06-01,2024-03-27,2024-04-14,10,Delayed
2024-02-11,e02e131a-3985-462b-8998-7c199763c250,Chicken,Meat,Hart PLC,41.74,91,3798.34,46,36,43,1794.82,2024-04-04,2024-02-28,2024-03-12,7,Delayed
2024-04-13,26844501-b0c5-4d09-9a4d-4d0cc8880d26,Trash Bags,Cleaning Supplies,Phillips Group,58.58,21,1230.18,13,95,4,234.32,2024-02-29,2024-02-07,2024-02-27,10,Partial Delivery
2024-04-02,c517fa33-6fee-4847-8c40-037c1fd92204,Pork,Meat,Lee Inc,90.72,26,2358.72,12,21,12,1088.64,2024-05-28,2024-02-18,2024-03-14,6,On Time
2024-03-02,28f7db40-ba52-40f5-8145-7b5622097a66,Chicken,Meat,"Parks, Carr and Harrison",96.44,72,6943.68,12,60,32,3086.08,2024-01-17,2024-03-26,2024-04-11,7,On Time
2024-06-27,e7011b6e-50cc-47c1-8bef-a29473fa2991,Potato,Produce,"Munoz, Watkins and Moore",93.39,149,13915.11,41,31,122,11393.58,2024-01-20,2024-03-28,2024-04-21,6,Partial Delivery
2024-06-29,b34f7eb1-46a1-410e-ba16-4f7d0c6cd36f,Beef,Meat,Holland-Hamilton,96.23,143,13760.89,5,35,86,8275.78,2024-01-05,2024-05-25,2024-05-29,9,Delayed
2024-02-20,bc007641-179a-465a-af35-4af5c96db771,Chicken,Meat,Sullivan LLC,86.22,139,11984.58,48,36,25,2155.5,2024-04-03,2024-05-26,2024-06-15,8,Delayed
2024-02-18,3f493f49-88a4-42d1-ad30-292b59e63821,Milk,Dairy,Castro and Sons,22.09,30,662.7,17,59,3,66.27,2024-03-21,2024-03-06,2024-04-04,3,Partial Delivery
